cdc,scrip,value
941651318884,MARI,41306000.0
805393934909,OGDC,9239520.0
356712665503,MARI,10398700.0
142738284823,HBL,11337585.0
126245217818,ENGRO,1821400.0
708337664768,LUCK,93196350.0
285866839299,OGDC,2707200.0
036584430905,FFC,59180.0
039393518509,PSO,23102640.0
608708815819,HBL,10902105.0
612808695993,SYS,741820.0
301459951183,PPL,4704315.0
691888465696,PSO,12826980.0
802192994816,OGDC,2723160.0
403407528381,HBL,1950160.0
107152708904,MARI,192939300.0
523588064018,ENGRO,16988720.0
042519872453,OGDC,20635320.0
731318305000,OGDC,520200.0
916558456463,ENGRO,4653600.0
260167717136,OGDC,2785200.0
916056782881,FFC,92730.0
035924778423,SYS,3684160.0
730663968849,MEBL,30471060.0
970047209218,PSO,159300.0
236723556524,MEBL,3142600.0
621362642847,OGDC,6476520.0
438848282963,ENGRO,5577320.0
993914172252,FFC,1981980.0
035576545165,HBL,42940.0
695156499733,MARI,1449700.0
330563517636,MEBL,145730.0
489083465910,ENGRO,18620560.0
845824033997,SYS,9306100.0
636952572272,SYS,109951180.0
100989605848,LUCK,6911450.0
494657276733,PSO,18806580.0
851472560341,PPL,2090865.0
620425244262,LUCK,58500.0
613402392154,MEBL,29131370.0
581936199567,SYS,5634700.0
383662007755,FFC,64240.0
764841080914,HBL,1204790.0
338098677783,FFC,1979670.0
255181907789,LUCK,969150.0
158425099691,OGDC,296640.0
753111546764,FFC,2047210.0
647189409771,MEBL,28719070.0
102959580115,SYS,2284040.0
868101524272,ENGRO,3673880.0
447183587112,MARI,448400.0
860913282179,PSO,30960.0
911396831395,MEBL,150480.0
278426043198,PSO,2038860.0
571438273010,MEBL,32777090.0
511541849543,SYS,2341460.0
210547267024,FFC,2065250.0
126649417570,SYS,15007500.0
492432943339,LUCK,361400.0
202381531004,FFC,2834700.0
390883390300,ENGRO,321160.0
324655910691,HBL,204060.0
417198930195,MEBL,36385190.0
337907214468,MEBL,18530700.0
821930486767,HBL,43605.0
756848135166,HBL,17741725.0
052897805126,SYS,24670880.0
134273771474,MARI,17922700.0
917144809495,OGDC,9144360.0
610003067850,ENGRO,668640.0
074622440238,LUCK,1683500.0
986612118450,ENGRO,2118480.0
258878352146,LUCK,61271600.0
234677275133,PSO,168660.0
589027789858,FFC,876590.0
138011142583,SYS,3422000.0
668455873828,ENGRO,2269120.0
496857828502,LUCK,63111100.0
274585758880,HBL,5332540.0
838734428250,PPL,1607235.0
599186422696,MARI,1805000.0
228238477980,PPL,2548035.0
474108637600,OGDC,344160.0
868833861194,PSO,59220.0
553530232063,HBL,16971940.0
425852406881,OGDC,2833440.0
073090860681,PSO,24902280.0
623782205705,ENGRO,5255600.0
954433522356,HBL,522500.0
371916396764,FFC,1558040.0
914091587903,LUCK,16929900.0
686506414346,LUCK,113907300.0
735473896104,FFC,2282610.0
430309026784,MARI,35986000.0
898638245074,FFC,1173700.0
699484043228,PPL,302715.0
141102967987,SYS,8938960.0
448509832035,FFC,21106910.0
471461699781,FFC,129030.0
682621332332,FFC,12956240.0
847519295726,MARI,38064600.0
776767372416,PPL,1856400.0
484568682010,PSO,3319740.0
299929548567,SYS,1647200.0
944271821282,LUCK,10701600.0
886998694373,PSO,396360.0
695977785599,PPL,137865.0
595164212387,HBL,1914535.0
895503026189,MEBL,892240.0
007806243245,MEBL,35653500.0
193633053450,HBL,82270.0
150545025456,PSO,263160.0
298856227412,LUCK,1784250.0
058232010799,ENGRO,1416800.0
651111323595,MARI,45676000.0
275138245282,LUCK,13837200.0
931744764052,PSO,743040.0
215735954190,SYS,73660.0
651025091832,FFC,86130.0
907174071556,MARI,36305200.0
443954808879,MARI,39482000.0
218572192847,MARI,29121300.0
297479091107,LUCK,81900.0
228205412978,HBL,212610.0
347095176830,HBL,255835.0
562257192549,PPL,415065.0
155241305254,OGDC,4883040.0
426463827980,SYS,839840.0
842011927607,HBL,267995.0
376148002378,SYS,9444720.0
061536557177,MEBL,3840470.0
502536668753,PPL,222180.0
494081019742,MEBL,5264330.0
833090597715,MARI,35522400.0
251468243341,ENGRO,13782440.0
012009979514,MEBL,676970.0
934267115513,FFC,1326600.0
434938637492,ENGRO,103880.0
339571026862,MEBL,4872360.0
408441302191,SYS,4576780.0
078753662292,MARI,379908800.0
036374568732,LUCK,63585600.0
802947790281,OGDC,524520.0
355823556782,PPL,202545.0
623531129878,LUCK,11301550.0
157038343090,LUCK,10400650.0
051105140680,FFC,714560.0
143295007639,ENGRO,568680.0
307906269655,LUCK,410150.0
612535489216,MARI,5591700.0
387515931356,HBL,199025.0
359719485175,LUCK,45639750.0
041778405477,MARI,17628200.0
570584879971,LUCK,117650.0
793638470445,FFC,234300.0
777320809417,MARI,2975400.0
286483063409,PSO,3635820.0
319973368152,HBL,205295.0
617986633029,LUCK,11590150.0
480554285596,LUCK,8217300.0
528940172664,SYS,68779300.0
055812799406,MARI,1900000.0
985356283705,MEBL,159220.0
908270101034,FFC,1133770.0
019182204229,FFC,30140.0
345179155412,MARI,287268600.0
242192944694,PPL,910140.0
231229772634,MEBL,11794250.0
448965496058,HBL,13038560.0
039968066676,MARI,4797500.0
194240388443,LUCK,10018450.0
273999989482,HBL,15473695.0
561611582094,HBL,17765.0
114907996175,SYS,19092440.0
146272520306,MEBL,225340.0
000018969009,SYS,87958160.0
850906891889,MARI,45341600.0
240298066567,HBL,86640.0
734426292523,PSO,17255880.0
945337623475,SYS,20051760.0
670795207991,MEBL,1311760.0
463973843624,OGDC,3464880.0
500768752165,PPL,8410290.0
776637589303,PSO,127800.0
375549501108,PPL,13809075.0
452638487614,HBL,820135.0
514560640480,PPL,1174320.0
293397573449,OGDC,14419440.0
860139049256,ENGRO,2343880.0
337058206061,MEBL,17290.0
648101571653,PPL,2232615.0
638951496636,MARI,50351900.0
223360798010,PPL,9240.0
938030530040,MARI,6374500.0
389172074343,PSO,4877100.0
400506984695,ENGRO,2847040.0
150343760707,FFC,2929190.0
935936725955,MARI,71812400.0
337905567348,SYS,15584600.0
693065861328,MEBL,544350.0
864768717791,MARI,249226800.0
041207269832,FFC,299970.0
895460300553,PSO,25865460.0
772502193809,LUCK,43371250.0
984688867885,HBL,117230.0
893967043734,SYS,1143760.0
069825093872,ENGRO,524440.0
675410603353,PSO,9456300.0
811467553771,FFC,7445900.0
594238226858,PSO,96480.0
672396935100,MARI,46464500.0
234404338008,MARI,1119100.0
329540275115,PPL,1533210.0
102588908643,MARI,672600.0
926747262052,PPL,96390.0
082995507163,PSO,56520.0
470218140598,HBL,242820.0
065879815146,OGDC,865080.0
762952717319,PPL,9278850.0
014880989038,PSO,420660.0
841263321215,ENGRO,8060640.0
765188934350,PPL,15712515.0
400043110566,FFC,2001670.0
702098795378,OGDC,117960.0
218498810294,PPL,5712840.0
395724620285,ENGRO,14438760.0
746083978844,MEBL,4540240.0
835557000517,LUCK,11575850.0
673844114556,SYS,41157380.0
222196406023,MARI,4883000.0
055761074599,PSO,537660.0
467741036088,MEBL,74100.0
155380826517,LUCK,7454200.0
618123431537,OGDC,11425800.0
115736013240,MEBL,2610980.0
160325226484,FFC,249040.0
287133873700,LUCK,3507400.0
087538877471,SYS,5008880.0
702635903568,LUCK,116717900.0
952807257887,LUCK,11266450.0
465486982208,MARI,83309300.0
996769636886,FFC,2222220.0
267278369377,MARI,1544700.0
820274865366,LUCK,1712750.0
870716310823,SYS,5091820.0
423852847895,PPL,19852665.0
820006890647,MARI,18982900.0
441557013496,LUCK,69545450.0
483730261228,LUCK,17817800.0
438457903788,HBL,117610.0
523477319333,OGDC,2145960.0
038555990661,SYS,1301520.0
774692404541,FFC,287980.0
121758736209,PPL,259980.0
331988403054,MEBL,3943070.0
880259814635,ENGRO,83160.0
452924891069,SYS,557380.0
879613437273,ENGRO,717920.0
342218041966,PPL,4894155.0
517916519864,MEBL,562590.0
578172885495,PSO,15487380.0
259883804025,SYS,6148580.0
362038688179,PPL,2184840.0
633096910785,ENGRO,2494800.0
762985282020,FFC,303270.0
113453249817,ENGRO,112840.0
255607746858,SYS,3594260.0
664831123598,ENGRO,3731000.0
979310797392,LUCK,696150.0
074315857318,MARI,44264300.0
611732423231,FFC,17536310.0
215155525057,LUCK,1625650.0
563233845699,MEBL,20710.0
624654252195,OGDC,258480.0
245789059347,LUCK,11162450.0
409283267079,HBL,876280.0
121567747293,OGDC,4758120.0
713174919574,SYS,1492340.0
077807327392,SYS,14998220.0
521091211325,OGDC,325800.0
807062032035,LUCK,760500.0
725942497968,PPL,2283540.0
474038603609,OGDC,257040.0
103980239038,ENGRO,1263920.0
306142474994,LUCK,582400.0
650758531256,PSO,698940.0
277733933672,ENGRO,6140400.0
126593535874,ENGRO,462280.0
989944819645,HBL,185725.0
952591681075,MARI,326239500.0
651796514728,FFC,222750.0
510827615542,PSO,4931280.0
843534709808,HBL,239780.0
374685138730,ENGRO,50977920.0
004730359643,LUCK,44274100.0
144703409736,MARI,4930500.0
821040651374,MEBL,81890.0
685594867497,PSO,1536300.0
413553991067,HBL,150670.0
241811407527,ENGRO,24521840.0
663369619549,PPL,867300.0
491738354166,OGDC,197280.0
747684091645,SYS,169360.0
804827718282,MARI,1875300.0
656087794346,MEBL,5665990.0
930432372774,MARI,50030800.0
973586278413,MARI,1825900.0
193128151462,PSO,1937700.0
956462915613,SYS,1773640.0
105056211675,LUCK,67074150.0
977945144886,ENGRO,593880.0
764911509133,PPL,253260.0
503353934536,PSO,4488120.0
952871849725,MEBL,29193880.0
749435038091,FFC,465300.0
392949942023,LUCK,5896150.0
805147256384,SYS,769080.0
954420640100,OGDC,262560.0
377142997911,HBL,1623075.0
808963752890,MARI,35305800.0
438196803769,PSO,5355180.0
429652925965,MARI,44539800.0
628662946901,LUCK,4497350.0
067203696579,OGDC,2930400.0
655034180908,PSO,72360.0
820348442349,PPL,82005.0
341352362015,FFC,19697920.0
754839449492,MEBL,717820.0
290963227206,MARI,12667300.0
120473141776,PPL,3467415.0
005517000285,MEBL,2690780.0
568298722570,LUCK,5161650.0
885949583557,PPL,36120.0
070942630848,PPL,1498455.0
328857302251,ENGRO,2216200.0
718841815359,OGDC,14246040.0
037723573950,ENGRO,6398840.0
637930075970,MEBL,9806280.0
168158414995,LUCK,18417750.0
626920569936,FFC,18915380.0
504247385762,MARI,41629000.0
578475441859,OGDC,2802840.0
275753309929,SYS,422240.0
234267686364,SYS,31641900.0
775686398144,MARI,5099600.0
701474482804,PSO,54360.0
718638203961,MEBL,72770.0
309312627216,MARI,175476400.0
745715495677,HBL,1975240.0
361161200750,PPL,3031980.0
467441314547,ENGRO,232680.0
146702058010,HBL,2836415.0
479850621030,FFC,248820.0
334378752482,SYS,5556980.0
608292532975,HBL,8043650.0
454724869098,PPL,308490.0
145583335347,PSO,3617820.0
835030659298,PPL,1897560.0
267905132136,SYS,64668840.0
807719937271,ENGRO,3229240.0
103958594520,MARI,241203100.0
618785835399,PSO,131040.0
244187108063,FFC,12366530.0
640609068783,HBL,16668605.0
104022681246,LUCK,18544500.0
910134658439,MARI,4478300.0
916060948864,LUCK,88374650.0
853135029225,FFC,193820.0
020303564678,MARI,50511500.0
303961584116,PPL,926205.0
945474487571,HBL,1306060.0
737046004545,HBL,621680.0
344877366369,MEBL,5286370.0
873297377522,SYS,104277620.0
701100092735,SYS,1671560.0
695048537505,PPL,268800.0
794740963031,PPL,2987145.0
953008310633,MEBL,2408250.0
812462976223,FFC,17820.0
928477223622,PPL,2257920.0
514902072960,MEBL,27683000.0
410711168683,OGDC,2199600.0
064117879281,PSO,220860.0
889509494814,MEBL,167200.0
252828824166,PSO,3467520.0
515344203601,SYS,1715060.0
072142965396,MARI,3615700.0
766070420692,OGDC,10828080.0
522133524371,MEBL,24194220.0
087052825999,FFC,531300.0
826508298301,MEBL,324520.0
951608915030,OGDC,1856520.0
010234199650,MEBL,2923910.0
661784844469,FFC,33220.0
509028896053,OGDC,41040.0
397893221098,ENGRO,52793160.0
506863724262,OGDC,5968920.0
984335391627,PPL,2152605.0
464009162523,PSO,21780.0
426459341194,MARI,24344700.0
820550128992,LUCK,8015800.0
165223619704,ENGRO,30806720.0
797323487455,HBL,2544100.0
651112066009,MEBL,85880.0
131680093581,SYS,115358520.0
791654997938,PPL,94605.0
608761592303,OGDC,2637000.0
941569007797,SYS,1640820.0
641225636773,MEBL,545680.0
382555220736,SYS,14060940.0
968140768221,MARI,173063400.0
185855709739,PSO,9111060.0
099811508549,HBL,2886005.0
924348895052,PPL,166425.0
811498797605,FFC,81840.0
223659970624,OGDC,11110560.0
210871819767,ENGRO,18182920.0
493771032008,MARI,2137500.0
945575225905,ENGRO,669760.0
486489707262,PSO,14972580.0
833092750470,ENGRO,295120.0
492622416808,OGDC,213840.0
674581108791,HBL,45410.0
964737345803,HBL,11780.0
208167296139,OGDC,245160.0
782574198182,ENGRO,24406200.0
163628952565,MARI,268175500.0
780591945839,PPL,278985.0
702417238861,OGDC,2498760.0
193941575910,PPL,174195.0
573952312791,PSO,1616940.0
626651725356,SYS,11669600.0
289781300191,MEBL,1252100.0
222932200520,SYS,83330340.0
201431078887,MEBL,865640.0
444645571086,MARI,22188200.0
584472536110,FFC,8386180.0
808061948334,PPL,12566505.0
358341133557,MARI,2884200.0
183138957874,SYS,16553200.0
142697105076,LUCK,1006850.0
823138069216,FFC,208230.0
943868791644,SYS,703540.0
808644945592,PSO,23708340.0
127397482309,HBL,6840.0
360352104467,PSO,4704120.0
527168145760,HBL,132050.0
606346968617,MARI,4953300.0
567430344475,MEBL,17789700.0
617337809691,MEBL,1778590.0
312906690913,ENGRO,1172640.0
288009163945,LUCK,1137500.0
984938114059,HBL,15290725.0
663640120276,HBL,10682845.0
986208916188,MEBL,310650.0
885552781832,MARI,14394400.0
075550548060,SYS,2441800.0
507386926076,FFC,3226740.0
096427396149,MARI,14394400.0
266418879384,PSO,11201760.0
234863458450,MEBL,10855270.0
248544120153,LUCK,2482350.0
628845741092,MARI,2392100.0
425827765014,MARI,3929200.0
278155299672,HBL,18317615.0
848280953927,HBL,11445505.0
876128831282,PSO,386460.0
797698483969,LUCK,1176500.0
264898719102,OGDC,2073000.0
272081126238,HBL,274265.0
950923331102,LUCK,34489000.0
243812648887,OGDC,1767840.0
874683237167,FFC,2279860.0
946733045814,ENGRO,2343040.0
362046924044,LUCK,104945750.0
540677361049,SYS,10529320.0
128260760518,FFC,21600700.0
427642883795,LUCK,89187800.0
761923386114,LUCK,316550.0
092539246297,PSO,6363180.0
362915576552,MARI,223464700.0
757807286838,PPL,267855.0
701499335533,SYS,1472040.0
752003258389,PSO,418500.0
858463523835,PPL,1865640.0
155873479086,PPL,158445.0
430403379859,ENGRO,44811760.0
108854917740,FFC,3294940.0
168872777617,ENGRO,7296240.0
940605628575,FFC,2029280.0
077034328303,MEBL,884260.0
586119163718,PSO,30984300.0
076662753242,FFC,3155240.0
948828757105,SYS,9973680.0
384995548481,LUCK,638300.0
513247558942,OGDC,120960.0
088365230857,OGDC,2018760.0
596748658860,PPL,2448600.0
903664683862,ENGRO,4479720.0
374551597809,MARI,13944100.0
171255281683,PPL,1859340.0
272660397814,PSO,354600.0
750100533611,FFC,238480.0
524603042157,PPL,1272915.0
779141904308,HBL,2483585.0
029543419197,MARI,20200800.0
461011291492,FFC,100100.0
585112701628,ENGRO,533960.0
732897707399,SYS,89428460.0
215355809696,ENGRO,45173240.0
541703721866,OGDC,79440.0
501366057597,MEBL,168150.0
549015716331,LUCK,86258900.0
706973414428,PPL,5067615.0
360880329528,ENGRO,99680.0
128195395536,HBL,38665.0
819489413546,LUCK,18092100.0
137874484164,LUCK,16944850.0
505173314905,FFC,95260.0
431313568688,MARI,4567600.0
050372146533,MEBL,100320.0
381425008069,HBL,234270.0
438619183820,ENGRO,29501920.0
679158403519,MEBL,219070.0
674601602381,OGDC,1032840.0
722433350210,HBL,1395835.0
736645796840,FFC,8936290.0
682706186035,LUCK,47162050.0
706418304072,MEBL,390830.0
872272813205,LUCK,1694550.0
130894312894,MEBL,480130.0
867757430755,PSO,21313260.0
671586019268,MEBL,28148690.0
561782180537,LUCK,985400.0
476253272622,FFC,109890.0
668382558194,PPL,13917750.0
353387690343,MEBL,28423810.0
574284698241,MARI,4997000.0
746444851937,FFC,2338160.0
990352466622,LUCK,118596400.0
697808800927,MEBL,3787650.0
757661775628,PPL,209790.0
774905318080,FFC,166100.0
694092552216,HBL,5251505.0
876117478062,MARI,285632700.0
880740295326,MEBL,14256650.0
318052441147,SYS,9697020.0
501215888010,LUCK,27861600.0
164805517872,LUCK,46794800.0
107528282364,MARI,435100.0
920643820328,LUCK,16757650.0
255520268371,PSO,32367060.0
835065844165,ENGRO,159600.0
369592793128,OGDC,628680.0
970214827158,PPL,16423260.0
877097163192,FFC,52910.0
756126777572,OGDC,22445760.0
390315792679,OGDC,138360.0
520727387413,PSO,313380.0
951017593873,ENGRO,15363320.0
399388832257,OGDC,2539800.0
132367943005,PSO,253080.0
339253420932,ENGRO,46698680.0
750377228029,MEBL,28419630.0
219244186001,MARI,18422400.0
936086479969,LUCK,13389350.0
879670773765,FFC,232760.0
835237842466,MARI,539600.0
663034620597,MEBL,4160240.0
308423326379,PPL,2847810.0
453216869217,SYS,40769940.0
379088014530,SYS,993540.0
699698591684,ENGRO,501480.0
724497387957,FFC,281050.0
266221033090,SYS,15180920.0
852243756549,LUCK,78105300.0
895523618553,OGDC,22774800.0
943642075220,OGDC,1770360.0
876179194477,ENGRO,1922760.0
634211592069,ENGRO,16763320.0
628161436810,MEBL,5130950.0
644651573153,LUCK,93685800.0
259734285167,FFC,235950.0
427696472168,ENGRO,55867560.0
611537273738,OGDC,75840.0
008093356480,PPL,158235.0
286582667282,PPL,22785.0
045965551383,FFC,1857570.0
239841956959,OGDC,1978800.0
778955698140,PSO,922860.0
336112848489,FFC,2104960.0
499418119457,MARI,651700.0
248321926880,PPL,1937775.0
315207622651,ENGRO,735840.0
442416738051,MEBL,504260.0
333597817232,PPL,25305.0
382106248385,SYS,765020.0
432573612835,FFC,1727000.0
276169358682,LUCK,108599400.0
310959351005,PSO,30866400.0
418468572553,SYS,52154180.0
023625781546,FFC,168190.0
134207029164,MEBL,4730430.0
375229269937,PPL,15120.0
600913787469,SYS,44927960.0
281579047995,PSO,3952080.0
071112413797,SYS,98727600.0
693737484124,MARI,25900800.0
301403999709,SYS,97480020.0
537484419972,MARI,126731900.0
315198481469,PPL,195510.0
156066364794,OGDC,228120.0
781823796046,SYS,1552080.0
152187059492,LUCK,10386350.0
272471606700,OGDC,14313120.0
986990658462,OGDC,10410480.0
560933735120,MARI,4903900.0
893667199205,PSO,57060.0
720235159729,OGDC,142440.0
334193282171,FFC,13132680.0
920696380878,SYS,19921260.0
159123593326,OGDC,17614440.0
484100927646,SYS,403680.0
840528523531,MARI,23295900.0
758987974510,PSO,15573600.0
481779592055,OGDC,1043520.0
688540765200,FFC,627550.0
006641352264,MEBL,1947690.0
772806500557,SYS,488940.0
903026681978,SYS,1985340.0
512612557513,LUCK,14565200.0
735755548565,SYS,625820.0
650022880447,FFC,4903910.0
227781023457,LUCK,14092650.0
841986786850,ENGRO,7564760.0
565065155429,FFC,751630.0
071047018396,ENGRO,51317560.0
523016531165,PSO,265680.0
748603078289,ENGRO,2607920.0
249669157698,OGDC,217320.0
473300294325,FFC,1765610.0
434803154722,PSO,1188900.0
538026671181,SYS,53962620.0
399530595758,PSO,155340.0
496234553574,HBL,1453785.0
017249556131,LUCK,15983500.0
191214723810,FFC,484220.0
112392914114,LUCK,103062050.0
966968980761,LUCK,125756800.0
745277284548,SYS,368300.0
859787493380,MARI,38174800.0
796396610198,ENGRO,19421640.0
862955127145,PSO,25404660.0
930362341073,OGDC,129840.0
612797864740,PSO,4370940.0
594116552594,FFC,2196150.0
977706955524,ENGRO,802760.0
151023915129,LUCK,45654700.0
363193803359,PSO,365040.0
166468950575,HBL,18175305.0
277642519870,ENGRO,131880.0
540057208532,FFC,2741640.0
054074245004,OGDC,2501040.0
126970441332,MARI,374742700.0
768943405197,SYS,15701180.0
853572014003,MARI,97882300.0
800044843062,HBL,5611175.0
422493782793,PSO,79200.0
499702729795,ENGRO,47369000.0
282182412005,OGDC,159840.0
481977881406,SYS,639740.0
345944134764,FFC,18667110.0
173521728321,ENGRO,42418320.0
403160499738,OGDC,17133360.0
303630781804,MEBL,583870.0
362790835828,MARI,31422200.0
027888342294,PSO,23747580.0
437225531417,FFC,26180.0
364480820343,OGDC,23328720.0
157721004823,ENGRO,346360.0
747351952464,MEBL,20841290.0
792471036656,MARI,51358900.0
805507642431,OGDC,35640.0
309610006229,SYS,6987260.0
478485377538,PSO,1938060.0
453527080810,OGDC,2406480.0
249368985279,MARI,16860600.0
343581848616,OGDC,2282520.0
893728496781,HBL,2980625.0
677852892474,OGDC,169680.0
301473643825,ENGRO,2911160.0
127837220810,MEBL,29086720.0
601284259926,MARI,8042700.0
160675538163,PSO,33847560.0
860233904600,MARI,4223700.0
642288175177,HBL,10335335.0
201795731653,PPL,11595885.0
930479374883,MARI,3553000.0
262134407957,HBL,2421360.0
959726080546,MEBL,3197700.0
660759236924,PPL,2051070.0
934690593477,ENGRO,6379240.0
659408051781,FFC,6905690.0
522244953669,PPL,16492560.0
467926173433,SYS,4323320.0
832820237269,SYS,153700.0
182904669714,OGDC,3074400.0
500584797487,PPL,18240915.0
386626648423,HBL,7679040.0
483382919878,MEBL,15390.0
312261739835,FFC,169290.0
858487534015,FFC,699050.0
527796188087,PPL,981960.0
490493476506,SYS,9705720.0
263819334297,OGDC,94920.0
789579338340,HBL,2759275.0
269952991044,PPL,118860.0
792958754288,HBL,1548975.0
426331754332,HBL,2743505.0
973214733102,MARI,183728100.0
793371701444,ENGRO,7167440.0
970107989278,MARI,3575800.0
999544748709,ENGRO,55745200.0
799821685597,FFC,8616520.0
686595168877,PSO,21246120.0
214751155091,HBL,17624115.0
995710373569,ENGRO,3449880.0
246605865057,PPL,2732520.0
203035318898,LUCK,8092500.0
647103728212,LUCK,129109500.0
106064624346,PSO,11804940.0
857640446342,MEBL,140790.0
209130906023,SYS,1184940.0
864766979534,ENGRO,3331720.0
751688176908,LUCK,54952950.0
223137449638,HBL,12133305.0
602240768484,PPL,79380.0
023110410361,MARI,143391100.0
383239284013,PSO,17604540.0
647614752679,FFC,1463000.0
838067048957,LUCK,90729600.0
170532992258,PPL,2634030.0
125587507206,FFC,27280.0
478446843857,PPL,1037190.0
160461850894,HBL,14111300.0
283710561437,FFC,1882870.0
900519723154,ENGRO,1362200.0
067765311965,PPL,1116570.0
390233573149,SYS,36021480.0
559362076701,MARI,314938300.0
183633954387,MEBL,2853040.0
967636393020,FFC,173360.0
323601606919,LUCK,52956150.0
616764366991,LUCK,128066900.0
256314583976,MEBL,3642680.0
211660392835,PSO,234720.0
832507770375,LUCK,29596450.0
089942128379,MEBL,1701450.0
378590322746,PSO,214020.0
443491904543,ENGRO,35816200.0
857759744959,OGDC,21310200.0
257072272012,PSO,507060.0
986293999028,LUCK,10425350.0
272164826014,SYS,13137580.0
290285561303,ENGRO,175000.0
980616728298,ENGRO,76160.0
840632797148,HBL,41895.0
738293475557,PPL,194880.0
802933771829,PPL,97335.0
576675009833,HBL,2351440.0
031033202768,HBL,16598685.0
695595128356,PPL,2015160.0
993186035677,MEBL,29046250.0
921938256142,HBL,2177115.0
893766325874,PPL,19660515.0
607775894838,FFC,1454970.0
952730230780,PPL,227745.0
518468520693,MARI,4820300.0
225533639156,ENGRO,196840.0
145256317572,FFC,324170.0
890078781443,PSO,60840.0
840724222858,LUCK,48343750.0
667740533566,HBL,228950.0
581013412650,FFC,937970.0
824209263916,MARI,52825700.0
260136770779,LUCK,11310650.0
814665719559,SYS,1044000.0
525565981551,HBL,7363165.0
349434021213,PPL,20047650.0
035778869359,MARI,336022600.0
679886787272,OGDC,202680.0
737769183817,MEBL,64220.0
727686831807,ENGRO,4244240.0
559776931323,MEBL,4614340.0
542464458822,OGDC,121080.0
452157212161,ENGRO,5583480.0
287405978632,HBL,277115.0
712042358254,PPL,20841555.0
103037045258,OGDC,335520.0
644850011721,MEBL,5650410.0
621323133651,HBL,123310.0
888180724168,MEBL,6994470.0
785235186013,PPL,301350.0
247827494351,ENGRO,507920.0
576480806621,LUCK,104111800.0
068176292189,SYS,288840.0
990384244968,HBL,4354325.0
891979604784,FFC,2259290.0
094337614116,PSO,4909860.0
305525004922,PPL,3572520.0
440014543382,MARI,10776800.0
319180790868,MARI,2021600.0
722913388257,PSO,1972620.0
901419447431,OGDC,450120.0
485398880649,PPL,151095.0
009835823350,MARI,255405600.0
698485779945,OGDC,998760.0
026726597788,PPL,15477105.0
953091283499,PPL,4716705.0
920862534086,ENGRO,2888200.0
219350711047,MEBL,26752000.0
586132169152,SYS,62652180.0
320780418573,LUCK,6253000.0
746246139653,ENGRO,29680.0
765973125347,LUCK,16411850.0
464341961571,MEBL,24292450.0
965771028525,HBL,265620.0
785619860475,OGDC,362400.0
277190748534,SYS,4125540.0
872076608515,FFC,530310.0
364994407148,SYS,112409220.0
068124377327,FFC,70180.0
229148238884,PPL,18494280.0
380413705160,ENGRO,327320.0
793458393372,ENGRO,1517600.0
712829514576,PSO,282060.0
473664543958,PPL,2577855.0
868249264222,PPL,13843830.0
081379305957,ENGRO,7688800.0
566694000855,MEBL,5497460.0
231558371571,OGDC,3430920.0
878981102158,PSO,4879080.0
433199246283,FFC,108900.0
634313767690,HBL,6873535.0
210548846336,HBL,5111950.0
116306553262,SYS,10677220.0
050749167222,MEBL,3874100.0
805151450996,HBL,388360.0
255948858275,PPL,2481465.0
574264387608,LUCK,27763450.0
506961630841,SYS,8172780.0
775613873403,LUCK,108085900.0
613526665008,PSO,302940.0
028056203792,OGDC,12458160.0
975495082029,FFC,68530.0
989213450197,FFC,787380.0
284843617816,FFC,2419230.0
471274076443,HBL,969855.0
056919236703,SYS,106055900.0
715842273598,FFC,1326820.0
857434623329,MEBL,183730.0
714297333813,ENGRO,85400.0
672478266603,PSO,3667860.0
231054965010,OGDC,79800.0
698096109472,LUCK,18348850.0
617195067995,MEBL,1895060.0
766135459070,PSO,395460.0
778647013295,LUCK,3038100.0
550115973380,LUCK,928850.0
327536758094,ENGRO,39482520.0
691347537190,SYS,4947980.0
884983968116,MEBL,2010960.0
139177056492,LUCK,13403000.0
272606122987,MEBL,445550.0
479684362386,PPL,1380120.0
075208638035,MARI,1476300.0
791806586835,SYS,16342660.0
232443967104,OGDC,352440.0
117298802880,SYS,702960.0
256811992069,SYS,16042220.0
075561543203,ENGRO,4075400.0
287978872232,HBL,239020.0
014776637752,MEBL,17672470.0
417224796683,OGDC,2745720.0
789554699815,MARI,6783000.0
054925882398,ENGRO,3765160.0
704836539193,OGDC,7143840.0
150784709303,MARI,1588400.0
521182421413,MARI,33474200.0
822919504894,FFC,14497780.0
283420831919,MEBL,5145200.0
667847787088,ENGRO,2665320.0
054294819774,LUCK,74750.0
829032397186,MEBL,236550.0
417137304305,LUCK,8302450.0
535001095790,SYS,11875500.0
924612440547,FFC,71060.0
068450186961,OGDC,21049440.0
693571641540,HBL,9788705.0
400310139241,MEBL,2595400.0
775770470805,ENGRO,139160.0
405243994778,LUCK,4912050.0
634954959856,MEBL,560880.0
026719516549,FFC,715330.0
604571104446,SYS,6357380.0
343310245600,PSO,1554480.0
109480313107,MARI,292417600.0
015699098031,FFC,98230.0
517697143340,FFC,199980.0
953248196201,LUCK,1282450.0
724529338069,PPL,184485.0
469744064259,SYS,26821520.0
116758149547,HBL,2786445.0
685459828128,PPL,1444590.0
100712891855,ENGRO,73920.0
647004321326,PSO,361980.0
163467431752,LUCK,557700.0
639501669927,MARI,46443600.0
630325305848,FFC,181170.0
924228235572,FFC,6036470.0
271203641217,ENGRO,769160.0
